1180	Denemarken	Denemarken
1181	Bermudes	Bermudes
1182	Caerphilly	United Kingdom
1183	pow. kroÅ›nieÅ„ski	Polska
1184	Renfrewshire	United Kingdom
1185	East Ayrshire	United Kingdom
1186	ÐÑ€Ð¼ÐµÐ½Ð¸Ñ	ÐÑ€Ð¼ÐµÐ½Ð¸Ñ
1187	US Military Posts in Central America	US Military Posts in Central America
1188	Perth and Kinross	United Kingdom
1189	Emiratos Ãrabes Unidos	Emiratos Ãrabes Unidos
1190	Cornwall	United Kingdom
1191	Otwock County	Poland
1192	Chandigarh	Chandigarh
1193	Mizoram	India
1194	Miami/Fort Lauderdale	Miami/Fort Lauderdale
1195	Mato Grosso	Brasil
1196	Ucrania	Ucrania
1197	Tripura	India
1198	Bournemouth	United Kingdom
1199	Ð›Ð¸Ð±ÐµÑ€Ð¸Ñ	Ð›Ð¸Ð±ÐµÑ€Ð¸Ñ
1200	Derbyshire	United Kingdom
1201	Federazione russa	Federazione russa
1202	Cincinnati	Cincinnati
1203	Filipinas	Filipinas
1204	ëŒ€í•œë¯¼êµ­ ì„œìš¸ ë§ˆí¬êµ¬	ëŒ€í•œë¯¼êµ­ ì„œìš¸ ë§ˆí¬êµ¬
1205	Legionowo County	Polska
1206	Ãustria	Ãustria
1232	Regno Unito	Regno Unito
1233	IJsland	IJsland
1234	Wallis and Futuna	Wallis and Futuna
1235	Albanien	Albanien
1236	CroÃ¡cia	CroÃ¡cia
1237	Ungarn	Ungarn
1238	Silesian District	Polska
1239	Zgierz County	Polska
1240	ThaÃ¯lande	ThaÃ¯lande
1241	Credit Analysis<br>	Credit Analysis<br>
1242	Repubblica slovacca	Repubblica slovacca
1243	West Sussex	United Kingdom
1244	I maintain collaboration with the Mississippi Department of Education (MDE)	develop and maintain collaboration relationships with schools and corporations and supervise and dir
1245	English Language Learner Teacher to Hispanic Students.<br>	English Language Learner Teacher to Hispanic Students.<br>
1246	Oxfordshire	United Kingdom
1247	East Sussex	United Kingdom
1248	Vale of Glamorgan	United Kingdom
1249	- Precision pistol shooting. <br>	- Precision pistol shooting. <br>
1250	- Assisted customers with ordering rare and specialty items.<br>	- Assisted customers with ordering rare and specialty items.<br>
1251	Peru)<br>	Peru)<br>
1252	Develop unique lesson plans to best suit needs of current students<br>	Develop unique lesson plans to best suit needs of current students<br>
1253	Developed original curriculum to best suit educational growth potential of students serviced.<br>	Developed original curriculum to best suit educational growth potential of students serviced.<br>
1254	Television/Commercial/ Editorial Wardrobe Stylist<br>	Television/Commercial/ Editorial Wardrobe Stylist<br>
1255	Organized blogging class for the team and created a blog of pro hair tips<br>	Organized blogging class for the team and created a blog of pro hair tips<br>
1256	Brand Strategy Development&#x2028; <br>	Brand Strategy Development&#x2028; <br>
1257	working with marketers and agencies from mobile strategy through the development	deployment
1258	Fort Irwin	California</span></span><p class="description">&#x2022;\	Identified areas of expansion and improvemen
1259	&#x2022;\	Conducted regulatory compliance research<br>	&#x2022;\	Conducted regulatory compliance research<br>
1260	prepared summaries of testimony given during hearings</p></div></div><script>$(function() {if (LI.Di	args ) {var positionID;if
1261	from database to user interface<br>	from database to user interface<br>
1262	&#x2022; Generated and executed validation/commissioning pre-functional checklists and functional ch	&#x2022; Generated and executed validation/commissioning pre-functional checklists and functional ch
1263	implement and enforce CAD Standards<br>	implement and enforce CAD Standards<br>
1264	which included EMAS installation and RSA improvements. Collaborated with contractors and ensured all	improved productivity and time management. Reduced expenses for repair and contractor damages
1265	trained team members and completed orders expediently	which led to a 15% revenue increase
1266	during crucial runway extension project. This propelled the establishment to more efficient practice	args ) {var positionID;if
1267	-Edited hundreds of film music cues with Pro Tools to ensure smooth delivery formats for clients.</p	-Edited hundreds of film music cues with Pro Tools to ensure smooth delivery formats for clients.</p
1268	Collaborate with Professor Kerry Ratigan&#39;s research on Chinese-Latin American relations in minin	Collaborate with Professor Kerry Ratigan&#39;s research on Chinese-Latin American relations in minin
1269	cultural	social
1270	000 AAS budget across 140 diverse student activities and clubs during 2012-2013 academic year<br>	000 AAS budget across 140 diverse student activities and clubs during 2012-2013 academic year<br>
1271	</li><li>edible	</li><li>and medicinal uses of plants
1272	*Meet with clients to identify needs and opportunities for creating operational efficiencies within 	*Meet with clients to identify needs and opportunities for creating operational efficiencies within 
1273	*Called on past and current customers regarding upgrading their cellular devices<br>	*Called on past and current customers regarding upgrading their cellular devices<br>
1274	&#xb7;Responsible for all data entry needed to complete sale<br>	&#xb7;Responsible for all data entry needed to complete sale<br>
1275	*Enhanced customer confidence and satisfaction by providing honest and accurate descriptions of the 	*Enhanced customer confidence and satisfaction by providing honest and accurate descriptions of the 
1276	Responsible for building strong relationships with current and future customers. <br>	Responsible for building strong relationships with current and future customers. <br>
1277	collecting rent and ensuring that tenants paid on time. <br>	collecting rent and ensuring that tenants paid on time. <br>
1278	all equipment was properly cleaned	and maintenance was properly up kept. <br>
1279	&#x2022;\	Ensure that sanitation team responsibilities are Good Manufacturing Practice (GMP) complian	&#x2022;\	Ensure that sanitation team responsibilities are Good Manufacturing Practice (GMP) complian
1280	TN</span></span><p class="description">&#x2022;\	Compliance with the American Society of Crime Labora	TN</span></span><p class="description">&#x2022;\	Compliance with the American Society of Crime Labora
1281	and including the facility within budgetary controls. <br>	and including the facility within budgetary controls. <br>
1282	HVAC	grounds keeping. <br>
1283	operation	and process improvement for annealing
1284	enclosures	and mezzanines.<br>
1285	DI water	Argon Gas
1286	&#x2022; Prepared credit limit list for Credit Risk Management department on a daily basis.<br>	&#x2022; Prepared credit limit list for Credit Risk Management department on a daily basis.<br>
1287	&#x2022; Analyzed and mapped out the content of Pirelli&#x2019;s existing intranet site.<br>	&#x2022; Analyzed and mapped out the content of Pirelli&#x2019;s existing intranet site.<br>
1288	Defined requirements for future application releases<br>	Defined requirements for future application releases<br>
1289	Engineers	and Project Managers.<br>
1290	-Led the restructuring process for worker scheduling and development of a 24 hour on-call shift sche	-Led the restructuring process for worker scheduling and development of a 24 hour on-call shift sche
1291	and worked with team on annual dealer fair preparations and event	resulting in more dealers being recruited and an increase in sales.<br>
1292	-Respond to residents&#x2019; facility needs by organizing requests and scheduling team members.<br>	-Respond to residents&#x2019; facility needs by organizing requests and scheduling team members.<br>
1293	-Ensure the cleanliness of residence hall classrooms<br>	-Ensure the cleanliness of residence hall classrooms<br>
1294	MI</span></span><p class="description">-Maintained professional appearance of Holiday Inn and Comfor	MI</span></span><p class="description">-Maintained professional appearance of Holiday Inn and Comfor
1295	Contract and Project Recruitment &#x2013; February 2013 - Present.<br>	Contract and Project Recruitment &#x2013; February 2013 - Present.<br>
1296	Marketing	Information Technology
1297	Carolina del Norte	Estados Unidos
1298	&#x2022; Utilized Oracle systems to maintain MRP <br>	&#x2022; Utilized Oracle systems to maintain MRP <br>
1299	South Jutland	Denmark
1300	National Honorary Society	National Honorary Society
1359	-Define and manage Customer and Vendor <br>	-Define and manage Customer and Vendor <br>
1360	&#x2022;\	Determine Work Breakdown Structure for team members<br>	&#x2022;\	Determine Work Breakdown Structure for team members<br>
1361	review	and file returns<br>
1362	&#x2022;\	Aid in implementation of Enterprise Resource Planning software<br>	&#x2022;\	Aid in implementation of Enterprise Resource Planning software<br>
1363	Sales Operations	and Business Analytics: Managed day-to-day sales operations
1364	created visit requests	managed customer information
1365	&#x2022;\	Consistently outperformed peers and grew accounts and subbed them to the next level.<br>	&#x2022;\	Consistently outperformed peers and grew accounts and subbed them to the next level.<br>
1366	helping others to convert their customers as well.<br>	helping others to convert their customers as well.<br>
1367	sales meetings	and promotional events.<br>
1368	Alabama e RegiÃ£o	Estados Unidos
1369	Bearport Publishing)<br>	Bearport Publishing)<br>
1370	Policy and Planning	Traffic Operations
1371	Visual merchandising<br>	Visual merchandising<br>
1372	&#x2022;Individuals with Targted Disabilities Program Management<br>	&#x2022;Individuals with Targted Disabilities Program Management<br>
1373	&#x2022;Federal Employment Opportunity<br>	&#x2022;Federal Employment Opportunity<br>
1374	&#x2022;\	Perform Data Analysis in Excel and Stata<br>	&#x2022;\	Perform Data Analysis in Excel and Stata<br>
1375	- Conduct market research to assist senior economists in writing expert reports<br>	- Conduct market research to assist senior economists in writing expert reports<br>
1376	including Wage and Hour	Intellectual Property and Economic Royalties<br>
1377	and properties for tenants on Loopnet <br>	and properties for tenants on Loopnet <br>
1378	training	and practical experience with computerized data bases for tracking
1379	B) Learning about the Software Development Life-Cycle (SDLC) <br>	B) Learning about the Software Development Life-Cycle (SDLC) <br>
1380	&#x2022; Positively supported and critiqued wrestlers during and after matches<br>	&#x2022; Positively supported and critiqued wrestlers during and after matches<br>
1381	Bulgarie	Bulgarie
1382	&#x2022; Prepared capital justification for new projects<br>	&#x2022; Prepared capital justification for new projects<br>
1383	&#x2022;Utilized Arabic language skill to gather and interpret sources<br>	&#x2022;Utilized Arabic language skill to gather and interpret sources<br>
1384	&#x2022;Worked with customers to find solutions to problems and questions<br>	&#x2022;Worked with customers to find solutions to problems and questions<br>
1385	with CMS and APIs for iOS	Android and Facebook apps<br>
1386	Suspension.<br>	Suspension.<br>
1387	-Executive produced by Chris Rock<br>	-Executive produced by Chris Rock<br>
1388	&#x2022; Supreme Court Project: Managed alliance of progressive consultants working to bring more tr	&#x2022; Supreme Court Project: Managed alliance of progressive consultants working to bring more tr
1389	&#x2022; Managed New York-based media outreach on behalf of two Russian political prisoners; write o	&#x2022; Managed New York-based media outreach on behalf of two Russian political prisoners; write o
1390	Core Focus: Currently overseeing all company operations along with high level of procurement &amp; s	Core Focus: Currently overseeing all company operations along with high level of procurement &amp; s
1391	new or preowned</p></div></div><div id="experience-140223490" class="editable-item section-item"><di	new or preowned</p></div></div><div id="experience-140223490" class="editable-item section-item"><di
1392	AP	Payroll &amp; Store Appearance<br>
1393	&#xb7; Developed and Implemented new hire/training procedure <br>	&#xb7; Developed and Implemented new hire/training procedure <br>
1394	Myanmar (Birmanie)	Myanmar (Birmanie)
1395	-Cleaned and scrubbed floors<br>	-Cleaned and scrubbed floors<br>
1396	-Served as the Co-Moderator for the Jonathan Martin Forum (NY Times National Political Correspondent	-Served as the Co-Moderator for the Jonathan Martin Forum (NY Times National Political Correspondent
1397	-Informed constituents on votes <br>	-Informed constituents on votes <br>
1398	-Helped the Westfield store &quot;earn its stripes&quot;<br>	-Helped the Westfield store &quot;earn its stripes&quot;<br>
1399	-Guided customers to their desired products<br>	-Guided customers to their desired products<br>
1400	-Folded towels needed for customers <br>	-Folded towels needed for customers <br>
1401	Shelf Layout	&amp; Sig Flow
1402	ãƒ™ãƒˆãƒŠãƒ 	ãƒ™ãƒˆãƒŠãƒ 
1403	Microsoft Building 20 Renovation<br>	Microsoft Building 20 Renovation<br>
1404	Delivering customer vehicles to the customer at the DFW Airport.<br>	Delivering customer vehicles to the customer at the DFW Airport.<br>
1405	Creating and maintaining customer satisfaction.<br>	Creating and maintaining customer satisfaction.<br>
1406	&#x2022;\	Teach lessons for and tutor students in each classroom. <br>	&#x2022;\	Teach lessons for and tutor students in each classroom. <br>
1407	Helped to maintain a clean appearance of the store.<br>	Helped to maintain a clean appearance of the store.<br>
1408	sales analysis reporting	project management
1409	&#x2022;\	Help patients perform specific exercises <br>	&#x2022;\	Help patients perform specific exercises <br>
1410	&#x2022;\	Perform payroll and clerical duties <br>	&#x2022;\	Perform payroll and clerical duties <br>
1411	&#x2022;\	Evaluated each student&#x2019;s progress and adjusted strategies accordingly <br>	&#x2022;\	Evaluated each student&#x2019;s progress and adjusted strategies accordingly <br>
1412	&#x2022;\	Identified Hong Kong and Macau agents and distributors for American companies<br>	&#x2022;\	Identified Hong Kong and Macau agents and distributors for American companies<br>
1413	Created efficiencies in operations and sales processes by utilizing creative marketing strategies to	Created efficiencies in operations and sales processes by utilizing creative marketing strategies to
1414	Digital Lizards Of Doom.<br>	Digital Lizards Of Doom.<br>
1415	PA)</h5></header><span class="experience-date-locale"><time>October 2003</time> &#8211; <time>June 2	Pennsylvania</span></span><p class="description">Worked as an independent consultant as the principa
1416	including performing customer interviews	system prototyping
1417	ofreciendo diversas soluciones utilizando frameworks de Javascript	como Backbone
1418	- Dise&#xf1;ar la integraci&#xf3;n de la aplicaci&#xf3;n con Sencha Touch y Maven.<br>	- Dise&#xf1;ar la integraci&#xf3;n de la aplicaci&#xf3;n con Sencha Touch y Maven.<br>
1419	- Responsable de dise&#xf1;ar y desarrollar una nueva aplicaci&#xf3;n basada en JavaFX para subir m&	- Responsable de dise&#xf1;ar y desarrollar una nueva aplicaci&#xf3;n basada en JavaFX para subir m&
1420	- Desarrollar e Integrar nuevos m&#xf3;dulos a una aplicaci&#xf3;n existente basada en Servlets con 	- Desarrollar e Integrar nuevos m&#xf3;dulos a una aplicaci&#xf3;n existente basada en Servlets con 
1421	&#x2022;\	Develop relevant sales programs/tools that resonate with customers in line with brand strat	&#x2022;\	Develop relevant sales programs/tools that resonate with customers in line with brand strat
1422	El Paso Chihuahuas	New York City FC
1423	&#x2022;\	Data entry and analytics for the purposes of revenue projection<br>	&#x2022;\	Data entry and analytics for the purposes of revenue projection<br>
1424	&#x2022;\	Provided excellence in customer service for increased customer safety and satisfaction<br>	&#x2022;\	Provided excellence in customer service for increased customer safety and satisfaction<br>
1425	&#x2022;\	Organized database for motions and other legal documents using Microsoft Excel</p></div></d	&#x2022;\	Organized database for motions and other legal documents using Microsoft Excel</p></div></d
1426	including TV coverage in Samoa and targeting overseas teams to travel to play in Samoa.<br>	including TV coverage in Samoa and targeting overseas teams to travel to play in Samoa.<br>
1427	which is on track to handle all Yahoo algo	ads
1428	mentor	and guide offshore team on development of the product.</p></div></div><div id="experience-30589131" 
1429	data management of files	manuels and documents.<br>
1430	customer service	and payroll analysis.<br>
1431	audit a wide variety of difficult pay actions	and compile<br>
1432	accountable for over six million dollars in both U.S. funds and Djiboutian<br>	accountable for over six million dollars in both U.S. funds and Djiboutian<br>
1433	awards	leave request
1434	Tocantins	Brasil
1435	Sultanate of Oman	Sultanate of Oman
1436	Rusia	Rusia
1437	Italien	Italien
1438	Statele Unite ale Americii	Statele Unite ale Americii
1439	Balance	HR
1440	Kolobrzeg County	Polska
1441	RumÃ¤nien	RumÃ¤nien
1442	RumanÃ­a	RumanÃ­a
1443	Przemysl	Polska
1444	Niemcy	Niemcy
1445	Lower Silesian District	Polska
1446	Rybnik County	Polska
1447	Andere	Andere
1448	County Down	United Kingdom
1449	Capital Region	Denmark
1450	Sydjylland	Danmark
1451	LondÃ½n a okolÃ­	SpojenÃ© krÃ¡lovstvÃ­
1452	MacÃ©doine	MacÃ©doine
1453	Marea Britanie	Marea Britanie
1454	Boleslawiec County	Poland
1455	Chipre	Chipre
1456	Brzeg County	Poland
1457	Irlandia	Irlandia
1458	&#x2022;\	Go over all details regarding the events with the clients and assure the accurate communica	&#x2022;\	Go over all details regarding the events with the clients and assure the accurate communica
1459	telephone etiquette and sequences of work procedures<br>	telephone etiquette and sequences of work procedures<br>
1460	AustrÃ¡lia	AustrÃ¡lia
1461	Griechenland	Griechenland
1462	Tansania	Tansania
1463	Indien	Indien
1464	ÐŸÐ¾Ð»ÑŒÑˆÐ°	ÐŸÐ¾Ð»ÑŒÑˆÐ°
1465	Holandia	Holandia
1466	* Roll-out of HR tools and instruments<br>	* Roll-out of HR tools and instruments<br>
1467	Irland	Irland
1468	- Brainstorming for the 2008 Spring Racing Carnival and the Spring Carnival launch party <br>	- Brainstorming for the 2008 Spring Racing Carnival and the Spring Carnival launch party <br>
1469	Wielka Brytania	Wielka Brytania
1470	St. Vincent und die Grenadinen	St. Vincent und die Grenadinen
1471	NÄ›mecko	NÄ›mecko
1472	Chrzanow County	Polska
1473	Slowakische Republik	Slowakische Republik
1474	Warmian-Masurian District	Polska
1475	Corea del Norte	Corea del Norte
1476	Subcarpathian District	Polska
1477	æ—¥æœ¬ äº¬éƒ½çœŒ	æ—¥æœ¬ äº¬éƒ½çœŒ
1478	GroÃŸraum New York City und Umgebung	GroÃŸraum New York City und Umgebung
1479	Myslenice County	Polska
1480	Ostrow Wielkopolski County	Polska
1486	image transforms (DCT	DFT
1487	- Monitoring Sales and Operations departments<br>	- Monitoring Sales and Operations departments<br>
1488	commercial negotiation	costing and pricing
1489	Centrafrican Republic	Cameroon
1490	Saint Pierre et Miquelon	Saint Pierre et Miquelon
1491	Infinite report generation; Project Lead of Project expansion <br>	Infinite report generation; Project Lead of Project expansion <br>
1492	typing	filing and mail support
1493	Pays-Bas	Pays-Bas
1494	Hongrie	Hongrie
1495	Calcul des charges de travail op&#xe9;rateur n&#xe9;cessaires par poste<br>	Calcul des charges de travail op&#xe9;rateur n&#xe9;cessaires par poste<br>
1496	Pr&#xe9;paration et livraison v&#xe9;hicules neufs</p></div></div><script>$(function() {if (LI.Dialo	args ) {var positionID;if
1497	SÃ©oul	CorÃ©e du Sud
1498	Saint-Marin	Saint-Marin
1499	- Responsable de la gestions des joueurs &#xe9;trangers et des partenariats avec des agences &#xe9;t	- Responsable de la gestions des joueurs &#xe9;trangers et des partenariats avec des agences &#xe9;t
1500	Malaisie	Malaisie
1501	Dumfries and Galloway	United Kingdom
1502	Construction d&#39;immeuble<br>	Construction d&#39;immeuble<br>
1503	Russie	Russie
1504	Saint-Vincent-et-les-Grenadines	Saint-Vincent-et-les-Grenadines
1505	HS<br>	HS<br>
1506	Technologie utilis&#xe9;e: TSMC 0.18um (CMOS)<br>	Technologie utilis&#xe9;e: TSMC 0.18um (CMOS)<br>
1507	G&#xe9;rant de CINE CONTROLE INTERNATIONAL jusqu&#39;&#xe0; aujourd&#39;hui<br>	G&#xe9;rant de CINE CONTROLE INTERNATIONAL jusqu&#39;&#xe0; aujourd&#39;hui<br>
1508	production	qualit&#xe9;)</p></div></div><div id="experience-317537987" class="editable-item section-item"><div 
1509	d&#39;Operculage	d&#39;encaissage et d&#39;ensachage</p></div></div><div id="experience-320053994" class="editable-it
1510	d&#39;encartage de test et pr&#xe9;personnalisation de cartes &#xe0; puces</p></div></div><script>$(	args ) {var positionID;if
1511	FranÃ§a	FranÃ§a
1512	N&#xe9;gociation de contrat cadre	Formation et Support technique: <br>
1513	Implantation de composants &#xe9;lectroniques.<br>	Implantation de composants &#xe9;lectroniques.<br>
1514	Informatique courant : Word et Powerpoint.<br>	Informatique courant : Word et Powerpoint.<br>
1515	France</span></span><p class="description">Enseignement des Arts Appliqu&#xe9;s et du design en lyc&	args ) {var positionID;if
1516	tendering	operation planning and survey acquisition)</p></div></div><div id="experience-195996061" class="edit
1517	Netherlands</span></span><p class="description">&#x2022; Management	technical assurance and reporting of reservoir surveillance projects <br>
1518	Californie	Ã‰tats-Unis
1519	- aide &#xe0; la constitution ou &#xe0; la gestion de leur patrimoine<br>	- aide &#xe0; la constitution ou &#xe0; la gestion de leur patrimoine<br>
1520	Recherche de biens ou d&#39;acqu&#xe9;reurs<br>	Recherche de biens ou d&#39;acqu&#xe9;reurs<br>
1521	Responsable Commercial dans une soci&#xe9;t&#xe9; d&#39;import export<br>	Responsable Commercial dans une soci&#xe9;t&#xe9; d&#39;import export<br>
1522	investissements	sant&#xe9;
1523	ou sur le domaine de la p&#xe9;trochimie	de ses m&#xe9;tiers et de ses m&#xe9;tiers transverses.</p></div></div><div id="experience-180928967
1524	GuinÃ©e Ã©quatoriale	GuinÃ©e Ã©quatoriale
1525	- Support client.<br>	- Support client.<br>
1526	- Supervision et exploitation des sauvegardes (Netbackup et Avamar).<br>	- Supervision et exploitation des sauvegardes (Netbackup et Avamar).<br>
1527	deck gear	rigging and delivering the boat to Panama.</p></div></div><div id="experience-132560937" class="edit
1528	Awarded the Slater-Price Prize for best performance in Physical Chemistry in 2005.<br>	Awarded the Slater-Price Prize for best performance in Physical Chemistry in 2005.<br>
1529	members	members
1530	Effectuer divers travaux administratifs<br>	Effectuer divers travaux administratifs<br>
1531	- Cash Equities Middle and BackOffice solutions.<br>	- Cash Equities Middle and BackOffice solutions.<br>
1532	Ð¤Ð¸Ð»Ð¸Ð¿Ð¿Ð¸Ð½Ñ‹	Ð¤Ð¸Ð»Ð¸Ð¿Ð¿Ð¸Ð½Ñ‹
1533	&#x2022;\	Responsable du domaine Infrastructure Syst&#xe8;me et Sauvegarde<br>	&#x2022;\	Responsable du domaine Infrastructure Syst&#xe8;me et Sauvegarde<br>
1534	Antarctique	Antarctique
1535	Construction	Exploitation de station de traitement des eaux
1536	USF FILTRATION est un &#xe9;quipementier de la filtration industrielle avec une approche sp&#xe9;cif	USF FILTRATION est un &#xe9;quipementier de la filtration industrielle avec une approche sp&#xe9;cif
1537	&#x2022;\	Main product : turnkey units for production of coating colour kitchen for the paper machine	&#x2022;\	Main product : turnkey units for production of coating colour kitchen for the paper machine
1538	lubricants	paint
1539	Prospection technico-commerciale et &#xe9;tudes de divers projets industriels.<br>	Prospection technico-commerciale et &#xe9;tudes de divers projets industriels.<br>
1540	Collaboration &#xe9;troite avec SAVCOR (soci&#xe9;t&#xe9; finlandaise sp&#xe9;cialis&#xe9;e en diagn	Collaboration &#xe9;troite avec SAVCOR (soci&#xe9;t&#xe9; finlandaise sp&#xe9;cialis&#xe9;e en diagn
1541	Funen	Denmark
1542	&#x2022;\	Consistently ran low-labor costs throughout seasonal highs and lows. <br>	&#x2022;\	Consistently ran low-labor costs throughout seasonal highs and lows. <br>
1543	+ Gestion de 19 agences franchis&#xe9;es <br>	+ Gestion de 19 agences franchis&#xe9;es <br>
1544	Antilles nÃ©erlandaises	Antilles nÃ©erlandaises
1545	&#x2022;\	Mech. Design &amp; Aesthetics from initial brainstorming to industrialisation of compact pa	&#x2022;\	Mech. Design &amp; Aesthetics from initial brainstorming to industrialisation of compact pa
1546	&#x2500; FEA checked and provided plans for failing welding equipement on Fiat Stilo Assembly Line<b	&#x2500; FEA checked and provided plans for failing welding equipement on Fiat Stilo Assembly Line<b
1547	- Design of the new products<br>	- Design of the new products<br>
1548	Gestion des serveurs h&#xe9;bergement Web<br>	Gestion des serveurs h&#xe9;bergement Web<br>
1549	D&#xe9;veloppement des sites internet LeasePlan<br>	D&#xe9;veloppement des sites internet LeasePlan<br>
1550	Jacod Delafon<br>	Jacod Delafon<br>
1551	</li><li>boxe) ;</li></ul></div></li><li id="personal-info" class="section-item editable-item no-add	Ph&#xe9;nom&#xe8;nes Chaotiques </li><li>Th&#xe9;orie des Jeux </li><li>Options R&#xe9;elles </li><l
1552	outillage	m&#xe9;thodes
1553	3D Modeling</p></div></div><div id="experience-68035092" class="editable-item section-item"><div id=	3D Modeling</p></div></div><div id="experience-68035092" class="editable-item section-item"><div id=
1554	&#x25c6; Contr&#xf4;le qualit&#xe9; sur site (sous-traitance)<br>	&#x25c6; Contr&#xf4;le qualit&#xe9; sur site (sous-traitance)<br>
1555	&#x25c6; Analyses spectrales pour expertises (Pierres de couleur)<br>	&#x25c6; Analyses spectrales pour expertises (Pierres de couleur)<br>
1556	Web design and reservation system.<br>	Web design and reservation system.<br>
1557	cleanness and standards of bedrooms	answering group and meeting request
1558	banking (bank reconciliation	cash flow)
1559	confirm ski guide	taxi
1560	- The objective was to maintain a high turnover of the business by increasing the average ticket foo	- The objective was to maintain a high turnover of the business by increasing the average ticket foo
1561	Chili	Chili
1562	Also in charge of taylor welding blanks commodity.<br>	Also in charge of taylor welding blanks commodity.<br>
1563	milling machines and Painting laboratory<br>	milling machines and Painting laboratory<br>
1564	R&#xe9;alisation marquantes:<br>	R&#xe9;alisation marquantes:<br>
1565	Francie	Francie
1566	As part of my work I was responsible for and accomplished the following tasks:<br>	As part of my work I was responsible for and accomplished the following tasks:<br>
1567	j&#39;ai en charge la gestion de la technologie au sein d&#39;un Cabinet d&#39;avocats internationau	j&#39;ai en charge la gestion de la technologie au sein d&#39;un Cabinet d&#39;avocats internationau
1568	1) created biochar using pyrolysis<br>	1) created biochar using pyrolysis<br>
1569	Timor Oriental	Timor Oriental
1570	å¹¿è¥¿ å—å®	å¹¿è¥¿ å—å®
1571	Singapur	Singapur
1572	guiding of teams through projects	and teaching of graphic modeling software
1573	- Helped cardiologist to implant and explant pacemaker and ICD under stressful condition.<br>	- Helped cardiologist to implant and explant pacemaker and ICD under stressful condition.<br>
1574	Matlab and ImageJ program<br>	Matlab and ImageJ program<br>
1575	- Ensured consistency of each medical file during disability claiming process<br>	- Ensured consistency of each medical file during disability claiming process<br>
1576	justification and operation on aviation hydraulic and mechanical systems. <br>	justification and operation on aviation hydraulic and mechanical systems. <br>
1577	Slowenien	Slowenien
1578	Mongolie	Mongolie
1579	* Learning how a dredger works and operates by spending time on board and <br>	* Learning how a dredger works and operates by spending time on board and <br>
1580	* Picking and processing the grapes.\	<br>	* Picking and processing the grapes.\	<br>
1581	rebalances the workload cross commodity in his or her region to assure timely delivery of the suppli	P&amp;SM projects and Operational issues escalated to SD.<br>
1582	Leader QRSQC for the Engine Cooling branch for a aluminium tubes supplier.</p></div></div><div id="e	Leader QRSQC for the Engine Cooling branch for a aluminium tubes supplier.</p></div></div><div id="e
1583	HEWLETT PACKARD / BRITISH TELECOM &#x2013; R&#xe9;seau t&#xe9;l&#xe9;phonie France + Maroc<br>	HEWLETT PACKARD / BRITISH TELECOM &#x2013; R&#xe9;seau t&#xe9;l&#xe9;phonie France + Maroc<br>
1584	Develop Headoffice skills in reservoir modelling.<br>	Develop Headoffice skills in reservoir modelling.<br>
1585	</li><li>Golf	</li><li>Badminton)
1586	Modeling	Surfacing Supervising on the Kaeloo - Season 2</p></div></div><div id="experience-336774527" class="
1587	Various projects in automation and microcontrollers systems.</p></div></div><div id="experience-1885	Various projects in automation and microcontrollers systems.</p></div></div><div id="experience-1885
1588	d&#xe9;veloppement	d&#xe9;ploiement et maintenance d&#x2019;un outil CRM r&#xe9;pondant aux besoins de l&#x2019;entrepr
1589	Follow the process and guidelines to deliver a Legal Maintenance contract.<br>	Follow the process and guidelines to deliver a Legal Maintenance contract.<br>
1590	Follow and assist the customer needs in order to deliver a perfect customer service.</p></div></div>	Follow and assist the customer needs in order to deliver a perfect customer service.</p></div></div>
1591	medicines in SAP.<br>	medicines in SAP.<br>
1592	Ik waak over een correcte uitvoering van onze diensten en lever een goede customer service.<br>	Ik waak over een correcte uitvoering van onze diensten en lever een goede customer service.<br>
1593	municipality Edam-Volendam<br>	municipality Edam-Volendam<br>
1594	Brummen<br>	Brummen<br>
1595	relations institutionnelles et partenariales	n&#xe9;gociation et gestion des budgets
1596	earthquake	hail
1597	Setup shares - Share permissions - security - NTFS permissions <br>	Setup shares - Share permissions - security - NTFS permissions <br>
1598	creation profiles<br>	creation profiles<br>
1599	responsable technique<br>	responsable technique<br>
1600	Belgique</span></span><p class="description">Stage de 6 semaines en gestion de projet pour la soci&#	Belgique</span></span><p class="description">Stage de 6 semaines en gestion de projet pour la soci&#
1601	PMBOK	CMMI
1602	Elle est 100% modulable<br>	Elle est 100% modulable<br>
1603	Wallis et Futuna	Wallis et Futuna
1604	from payroll to org management</p></div></div><div id="experience-89557450" class="editable-item sec	args ) {var positionID;if
1605	- Clarification of customer need<br>	- Clarification of customer need<br>
1606	Test automation for the new BMW navigation system.<br>	Test automation for the new BMW navigation system.<br>
1607	</span><span class="major">Hypokh&#xe2;gne et Kh&#xe2;gne</span></h5></header><span class="education	</span><span class="major">Hypokh&#xe2;gne et Kh&#xe2;gne</span></h5></header><span class="education
1608	Philippinen	Philippinen
1609	- Formation of the new educational assistants <br>	- Formation of the new educational assistants <br>
1610	- Formation and supervision of the new employees <br>	- Formation and supervision of the new employees <br>
1611	&#xc9;tablir un devis et enregistrer des polices d&#x2019;assurances<br>	&#xc9;tablir un devis et enregistrer des polices d&#x2019;assurances<br>
1612	Maitre adjoint SENIT<br>	Maitre adjoint SENIT<br>
1613	Cr&#xe9;ation et direction...<br>	Cr&#xe9;ation et direction...<br>
